Source,Target,Type,Id,Label,Weight
5789,9355,Directed,45824,,1
5653,4227,Directed,45825,,22
465,4291,Directed,45826,,33
4291,465,Directed,45827,,12
5881,1560,Directed,45828,,2
465,8560,Directed,45829,,1
5214,341,Directed,45830,,1
6553,290,Directed,45831,,1
2531,4304,Directed,45832,,35
4304,2531,Directed,45833,,13
1371,1007,Directed,45834,,1
5891,670,Directed,45835,,1
5935,2658,Directed,45836,,2
691,8566,Directed,45837,,1
1087,4305,Directed,45838,,1
5941,8767,Directed,45839,,1
5225,341,Directed,45840,,1
6006,656,Directed,45841,,1
651,2197,Directed,45842,,1
341,4265,Directed,45843,,6
4373,5658,Directed,45844,,1
4343,10786,Directed,45845,,1
292,4111,Directed,45846,,1
5920,939,Directed,45847,,1
2658,4110,Directed,45848,,1
5720,935,Directed,45849,,1
4729,335,Directed,45850,,1
3989,342,Directed,45851,,1
884,13048,Directed,45852,,1
7365,13500,Directed,45853,,1
3755,916,Directed,45854,,1
465,4142,Directed,45855,,218
4142,465,Directed,45856,,75
5805,884,Directed,45857,,1
5170,5648,Directed,45858,,1
4885,10800,Directed,45859,,1
3911,5632,Directed,45860,,1
691,6590,Directed,45861,,1
934,7326,Directed,45862,,1
8312,2282,Directed,45863,,1
4265,348,Directed,45864,,1
2288,5791,Directed,45865,,1
6491,2282,Directed,45866,,1
5904,3708,Directed,45867,,1
4225,5658,Directed,45868,,1
775,6083,Directed,45869,,1
5912,896,Directed,45870,,1
5912,2058,Directed,45871,,1
412,12968,Directed,45872,,1
2399,3844,Directed,45873,,1
4277,939,Directed,45874,,2
341,1298,Directed,45875,,1
5346,342,Directed,45876,,1
4763,5668,Directed,45877,,1
1841,11789,Directed,45878,,1
1795,12036,Directed,45879,,1
2022,3459,Directed,45880,,1
4019,693,Directed,45881,,1
4311,10882,Directed,45882,,1
2260,4268,Directed,45883,,1
3078,12388,Directed,45884,,1
3775,10902,Directed,45885,,1
798,11798,Directed,45886,,1
2022,11762,Directed,45887,,1
1786,12015,Directed,45888,,1
8099,11967,Directed,45889,,1
1712,11842,Directed,45890,,1
5986,1594,Directed,45891,,1
470,5941,Directed,45892,,1
412,2201,Directed,45893,,1
8445,412,Directed,45894,,1
1786,11622,Directed,45895,,1
413,6014,Directed,45896,,1
1786,11964,Directed,45897,,1
7227,934,Directed,45898,,1
984,5976,Directed,45899,,1
5968,9875,Directed,45900,,1
1441,6213,Directed,45901,,1
642,5984,Directed,45902,,1
635,5993,Directed,45903,,1
7076,934,Directed,45904,,1
7076,948,Directed,45905,,1
1086,5975,Directed,45906,,1
2506,5805,Directed,45907,,1
5804,342,Directed,45908,,1
158,9889,Directed,45909,,1
6262,929,Directed,45910,,1
7291,651,Directed,45911,,1
651,6213,Directed,45912,,1
2193,952,Directed,45913,,1
7768,5653,Directed,45914,,1
4122,948,Directed,45915,,1
941,8409,Directed,45916,,2
4120,670,Directed,45917,,1
465,5867,Directed,45918,,3
5867,465,Directed,45919,,1
7980,924,Directed,45920,,1
3928,341,Directed,45921,,1
5328,342,Directed,45922,,1
5807,9779,Directed,45923,,1
1786,11875,Directed,45924,,1
941,5787,Directed,45925,,1
3430,4323,Directed,45926,,1
3407,3765,Directed,45927,,1
941,15084,Directed,45928,,1
5081,5887,Directed,45929,,1
6016,905,Directed,45930,,1
941,6303,Directed,45931,,1
5915,950,Directed,45932,,1
941,5919,Directed,45933,,1
6598,2278,Directed,45934,,1
704,5780,Directed,45935,,1
1291,341,Directed,45936,,1
4367,934,Directed,45937,,1
2455,5479,Directed,45938,,1
1441,5982,Directed,45939,,1
934,5032,Directed,45940,,1
956,7700,Directed,45941,,1
663,4253,Directed,45942,,1
4672,649,Directed,45943,,1
2455,4318,Directed,45944,,8
4318,2455,Directed,45945,,2
4318,9823,Directed,45946,,1
651,12242,Directed,45947,,1
4291,930,Directed,45948,,1
934,6609,Directed,45949,,1
5945,412,Directed,45950,,1
1863,13217,Directed,45951,,1
341,6176,Directed,45952,,1
5653,14772,Directed,45953,,1
5943,5752,Directed,45954,,1
1864,12310,Directed,45955,,1
6411,930,Directed,45956,,1
8135,934,Directed,45957,,1
3717,6177,Directed,45958,,1
6301,930,Directed,45959,,1
6301,934,Directed,45960,,1
5853,9781,Directed,45961,,2
935,6178,Directed,45962,,1
2455,4053,Directed,45963,,1
3708,4303,Directed,45964,,1
5795,905,Directed,45965,,1
691,8155,Directed,45966,,1
8253,5796,Directed,45967,,1
6072,934,Directed,45968,,1
7666,341,Directed,45969,,1
3446,5796,Directed,45970,,27
341,6542,Directed,45971,,1
352,5773,Directed,45972,,1
2389,5904,Directed,45973,,1
1319,1007,Directed,45974,,1
2658,4480,Directed,45975,,1
984,4110,Directed,45976,,1
1881,5981,Directed,45977,,1
5881,9875,Directed,45978,,2
3359,13832,Directed,45979,,1
290,5834,Directed,45980,,1
1945,13001,Directed,45981,,1
5653,5804,Directed,45982,,6
930,5943,Directed,45983,,1
4277,2531,Directed,45984,,9
4142,9338,Directed,45985,,1
3358,13213,Directed,45986,,1
3354,14662,Directed,45987,,1
1863,12181,Directed,45988,,1
3569,12317,Directed,45989,,1
7776,5600,Directed,45990,,1
5792,342,Directed,45991,,1
4844,5906,Directed,45992,,1
8372,934,Directed,45993,,1
690,4307,Directed,45994,,1
2486,5775,Directed,45995,,1
930,5820,Directed,45996,,1
991,5824,Directed,45997,,1
2531,5827,Directed,45998,,1
2529,5822,Directed,45999,,1
5822,2534,Directed,46000,,1
4684,934,Directed,46001,,1
6529,924,Directed,46002,,1
3555,11783,Directed,46003,,1
1444,4421,Directed,46004,,1
4306,8752,Directed,46005,,1
721,4253,Directed,46006,,1
4257,656,Directed,46007,,1
4055,650,Directed,46008,,1
930,5999,Directed,46009,,1
3446,5992,Directed,46010,,1
2518,6000,Directed,46011,,1
5948,2455,Directed,46012,,1
2455,5907,Directed,46013,,1
3507,6018,Directed,46014,,1
5278,2455,Directed,46015,,1
6018,11025,Directed,46016,,1
2455,2159,Directed,46017,,1
6243,2455,Directed,46018,,1
8253,6008,Directed,46019,,1
6971,341,Directed,46020,,1
4273,9003,Directed,46021,,1
5830,932,Directed,46022,,1
7231,2455,Directed,46023,,1
7082,2531,Directed,46024,,1
2017,3451,Directed,46025,,1
2531,4404,Directed,46026,,1
4108,2531,Directed,46027,,1
1174,2531,Directed,46028,,1
4808,2527,Directed,46029,,1
6439,9804,Directed,46030,,1
6892,9349,Directed,46031,,1
996,5944,Directed,46032,,2
691,39,Directed,46033,,1
4749,924,Directed,46034,,1
4753,934,Directed,46035,,1
5005,934,Directed,46036,,1
4772,934,Directed,46037,,1
1982,12297,Directed,46038,,1
6160,2455,Directed,46039,,1
4318,5653,Directed,46040,,8
691,13411,Directed,46041,,1
6791,6015,Directed,46042,,1
930,4321,Directed,46043,,1
2531,5845,Directed,46044,,21
5943,916,Directed,46045,,1
341,4318,Directed,46046,,8
4318,341,Directed,46047,,8
6321,934,Directed,46048,,1
5841,685,Directed,46049,,1
934,7269,Directed,46050,,1
1441,4163,Directed,46051,,1
934,14964,Directed,46052,,1
5704,9619,Directed,46053,,1
719,5882,Directed,46054,,1
580,13038,Directed,46055,,1
5776,670,Directed,46056,,1
5888,465,Directed,46057,,1
6314,9619,Directed,46058,,1
3505,4263,Directed,46059,,1
7180,6106,Directed,46060,,1
4218,5786,Directed,46061,,1
5653,4182,Directed,46062,,1
6473,4134,Directed,46063,,1
5134,4162,Directed,46064,,1
3837,652,Directed,46065,,1
921,4585,Directed,46066,,1
3355,12313,Directed,46067,,1
144,5904,Directed,46068,,1
7108,948,Directed,46069,,1
3701,12384,Directed,46070,,1
3491,3842,Directed,46071,,1
3359,14861,Directed,46072,,1
3427,12782,Directed,46073,,1
934,13176,Directed,46074,,1
7189,5904,Directed,46075,,1
899,10309,Directed,46076,,1
651,4482,Directed,46077,,1
647,5825,Directed,46078,,1
5825,649,Directed,46079,,1
965,5942,Directed,46080,,1
8248,5904,Directed,46081,,1
6553,8740,Directed,46082,,1
691,6345,Directed,46083,,1
4421,2455,Directed,46084,,1
934,1164,Directed,46085,,1
4290,11025,Directed,46086,,1
4290,2453,Directed,46087,,1
2407,4290,Directed,46088,,1
934,6908,Directed,46089,,1
650,2118,Directed,46090,,1
651,12976,Directed,46091,,1
5843,876,Directed,46092,,1
2094,952,Directed,46093,,1
932,5813,Directed,46094,,1
4498,9535,Directed,46095,,1
651,13455,Directed,46096,,1
4981,916,Directed,46097,,1
290,5981,Directed,46098,,1
352,5979,Directed,46099,,1
639,12727,Directed,46100,,1
470,5867,Directed,46101,,1
8054,3880,Directed,46102,,1
651,2126,Directed,46103,,1
570,6178,Directed,46104,,1
8340,9899,Directed,46105,,1
963,5975,Directed,46106,,1
935,4226,Directed,46107,,1
7320,341,Directed,46108,,1
7802,9875,Directed,46109,,1
358,6703,Directed,46110,,1
2443,5845,Directed,46111,,1
5981,2266,Directed,46112,,1
8417,2286,Directed,46113,,1
5173,934,Directed,46114,,1
4637,2529,Directed,46115,,1
6661,896,Directed,46116,,1
2490,4229,Directed,46117,,1
167,5981,Directed,46118,,1
965,4025,Directed,46119,,1
361,4119,Directed,46120,,1
5843,685,Directed,46121,,1
341,13773,Directed,46122,,1
5891,948,Directed,46123,,1
1007,6199,Directed,46124,,1
341,2204,Directed,46125,,1
379,5841,Directed,46126,,1
5368,342,Directed,46127,,1
5403,693,Directed,46128,,1
5543,690,Directed,46129,,1
2531,5239,Directed,46130,,1
2531,5690,Directed,46131,,1
713,4287,Directed,46132,,1
6346,934,Directed,46133,,1
463,4291,Directed,46134,,1
6343,934,Directed,46135,,1
4291,463,Directed,46136,,1
1192,463,Directed,46137,,1
2271,22,Directed,46138,,1
5895,905,Directed,46139,,1
4230,2271,Directed,46140,,1
8161,4050,Directed,46141,,1
6526,934,Directed,46142,,1
5914,876,Directed,46143,,1
6803,930,Directed,46144,,1
7991,13409,Directed,46145,,1
4655,931,Directed,46146,,1
2255,5776,Directed,46147,,1
635,4294,Directed,46148,,1
6609,2271,Directed,46149,,1
2271,5995,Directed,46150,,1
5566,10880,Directed,46151,,1
4775,647,Directed,46152,,1
1086,5940,Directed,46153,,1
1107,5957,Directed,46154,,1
8356,934,Directed,46155,,2
8373,950,Directed,46156,,1
23,939,Directed,46157,,1
6453,934,Directed,46158,,1
934,8308,Directed,46159,,1
7031,3870,Directed,46160,,1
6005,10879,Directed,46161,,1
45,6005,Directed,46162,,1
2271,5047,Directed,46163,,1
4299,9638,Directed,46164,,1
934,2136,Directed,46165,,1
650,5769,Directed,46166,,1
577,5891,Directed,46167,,1
4299,690,Directed,46168,,1
939,5774,Directed,46169,,1
4299,916,Directed,46170,,2
872,12897,Directed,46171,,1
6587,696,Directed,46172,,1
924,5725,Directed,46173,,1
643,4264,Directed,46174,,1
570,13594,Directed,46175,,1
6825,6015,Directed,46176,,2
5382,932,Directed,46177,,1
4292,412,Directed,46178,,1
412,4292,Directed,46179,,3
5457,5815,Directed,46180,,1
2455,2107,Directed,46181,,1
934,7904,Directed,46182,,1
2658,5944,Directed,46183,,2
4273,2658,Directed,46184,,1
4091,935,Directed,46185,,1
1940,12677,Directed,46186,,1
1946,6120,Directed,46187,,1
4885,5903,Directed,46188,,1
2462,6014,Directed,46189,,1
6365,10921,Directed,46190,,1
5845,11061,Directed,46191,,1
2506,5845,Directed,46192,,1
2504,5845,Directed,46193,,1
5845,2528,Directed,46194,,1
2455,5730,Directed,46195,,1
1322,2535,Directed,46196,,1
2529,8352,Directed,46197,,1
4973,11061,Directed,46198,,1
934,10823,Directed,46199,,1
934,6186,Directed,46200,,1
2658,5891,Directed,46201,,1
2451,5826,Directed,46202,,1
832,12419,Directed,46203,,1
340,6140,Directed,46204,,1
4276,2283,Directed,46205,,1
2659,5691,Directed,46206,,1
1241,931,Directed,46207,,1
465,4977,Directed,46208,,1
832,12290,Directed,46209,,1
5957,694,Directed,46210,,1
939,5835,Directed,46211,,1
40,5457,Directed,46212,,1
1603,4259,Directed,46213,,1
6667,934,Directed,46214,,1
1086,4292,Directed,46215,,1
5789,939,Directed,46216,,1
7984,5788,Directed,46217,,1
341,8352,Directed,46218,,1
524,6119,Directed,46219,,1
4583,8752,Directed,46220,,1
1998,11778,Directed,46221,,1
3950,341,Directed,46222,,1
7662,5752,Directed,46223,,1
8359,691,Directed,46224,,1
1345,1007,Directed,46225,,1
1945,6079,Directed,46226,,2
916,8388,Directed,46227,,1
670,5341,Directed,46228,,1
934,5224,Directed,46229,,1
2089,934,Directed,46230,,1
6825,4322,Directed,46231,,1
6130,935,Directed,46232,,1
4358,657,Directed,46233,,1
6578,460,Directed,46234,,1
5984,670,Directed,46235,,1
934,4387,Directed,46236,,1
8249,5904,Directed,46237,,1
6014,2453,Directed,46238,,1
160,6130,Directed,46239,,1
4112,2531,Directed,46240,,1
1983,3873,Directed,46241,,1
3548,12563,Directed,46242,,1
1864,12798,Directed,46243,,1
2375,4269,Directed,46244,,1
2249,13075,Directed,46245,,1
4297,948,Directed,46246,,1
4022,932,Directed,46247,,1
934,4565,Directed,46248,,1
2531,10221,Directed,46249,,1
678,6007,Directed,46250,,1
689,6007,Directed,46251,,1
4250,2658,Directed,46252,,1
2531,4250,Directed,46253,,3
1661,3867,Directed,46254,,1
3430,4317,Directed,46255,,1
768,3860,Directed,46256,,1
1864,12487,Directed,46257,,1
678,5979,Directed,46258,,1
379,5974,Directed,46259,,1
965,5410,Directed,46260,,1
2229,924,Directed,46261,,1
5904,1272,Directed,46262,,1
7044,11068,Directed,46263,,1
941,5842,Directed,46264,,1
2091,952,Directed,46265,,1
5807,939,Directed,46266,,1
412,5911,Directed,46267,,1
4999,8999,Directed,46268,,1
5935,650,Directed,46269,,1
1945,5805,Directed,46270,,1
971,6299,Directed,46271,,1
7932,934,Directed,46272,,1
4272,347,Directed,46273,,1
837,5986,Directed,46274,,1
651,5692,Directed,46275,,1
2255,5995,Directed,46276,,1
5986,2270,Directed,46277,,1
4577,934,Directed,46278,,1
2443,4159,Directed,46279,,1
4150,850,Directed,46280,,1
5275,688,Directed,46281,,1
6017,694,Directed,46282,,1
984,5881,Directed,46283,,1
7066,13496,Directed,46284,,1
1881,5424,Directed,46285,,1
2628,1334,Directed,46286,,1
2686,6003,Directed,46287,,1
6003,337,Directed,46288,,1
5774,347,Directed,46289,,1
6112,341,Directed,46290,,1
924,5977,Directed,46291,,1
5252,2284,Directed,46292,,1
469,4122,Directed,46293,,1
2282,8420,Directed,46294,,1
4055,935,Directed,46295,,1
5999,2271,Directed,46296,,1
2271,5947,Directed,46297,,1
6251,934,Directed,46298,,1
4300,8219,Directed,46299,,1
934,8203,Directed,46300,,1
88,2531,Directed,46301,,1
2531,4429,Directed,46302,,1
3230,4112,Directed,46303,,1
2143,292,Directed,46304,,1
5598,341,Directed,46305,,1
720,5773,Directed,46306,,1
4004,932,Directed,46307,,1
691,3744,Directed,46308,,1
3744,694,Directed,46309,,1
704,4151,Directed,46310,,1
7930,934,Directed,46311,,1
2658,13127,Directed,46312,,1
691,5798,Directed,46313,,1
4462,691,Directed,46314,,1
4298,916,Directed,46315,,1
984,5956,Directed,46316,,1
934,12955,Directed,46317,,1
5400,342,Directed,46318,,1
6008,5628,Directed,46319,,1
6008,670,Directed,46320,,1
2669,3984,Directed,46321,,1
6310,341,Directed,46322,,1
6101,2531,Directed,46323,,1
2658,8354,Directed,46324,,1
785,12692,Directed,46325,,1
939,5820,Directed,46326,,1
2658,4471,Directed,46327,,1
3341,3849,Directed,46328,,1
6976,934,Directed,46329,,1
3359,8492,Directed,46330,,2
1863,12475,Directed,46331,,1
3374,3847,Directed,46332,,1
3359,13207,Directed,46333,,1
2399,10175,Directed,46334,,1
7758,6005,Directed,46335,,1
922,5924,Directed,46336,,1
4218,3446,Directed,46337,,1
5624,341,Directed,46338,,1
1173,651,Directed,46339,,1
5980,948,Directed,46340,,1
6113,934,Directed,46341,,1
2178,952,Directed,46342,,1
5417,14717,Directed,46343,,1
7742,9875,Directed,46344,,1
934,10769,Directed,46345,,1
1441,6151,Directed,46346,,1
1863,8498,Directed,46347,,2
2483,12542,Directed,46348,,1
1863,12322,Directed,46349,,1
1674,12424,Directed,46350,,1
1939,12367,Directed,46351,,1
675,5879,Directed,46352,,1
4266,950,Directed,46353,,1
1368,934,Directed,46354,,1
4284,920,Directed,46355,,1
7047,948,Directed,46356,,1
3440,4112,Directed,46357,,1
6008,5752,Directed,46358,,1
341,6845,Directed,46359,,1
6549,934,Directed,46360,,1
934,4156,Directed,46361,,1
2282,4357,Directed,46362,,1
2196,934,Directed,46363,,1
934,8392,Directed,46364,,2
5942,2658,Directed,46365,,1
7273,948,Directed,46366,,1
1164,290,Directed,46367,,1
2504,5822,Directed,46368,,1
4419,934,Directed,46369,,1
7758,5495,Directed,46370,,1
5726,934,Directed,46371,,2
7349,344,Directed,46372,,1
4218,464,Directed,46373,,1
930,4109,Directed,46374,,1
320,4317,Directed,46375,,1
7162,13571,Directed,46376,,1
4515,651,Directed,46377,,1
5653,4158,Directed,46378,,1
4785,341,Directed,46379,,1
5881,670,Directed,46380,,1
6884,9781,Directed,46381,,1
7068,5904,Directed,46382,,1
5828,14741,Directed,46383,,1
648,5881,Directed,46384,,1
398,4285,Directed,46385,,1
5904,771,Directed,46386,,1
651,5653,Directed,46387,,1
7861,691,Directed,46388,,1
2270,5807,Directed,46389,,1
7102,11068,Directed,46390,,1
4201,2531,Directed,46391,,1
2658,8296,Directed,46392,,1
689,5914,Directed,46393,,1
561,12651,Directed,46394,,1
2508,3844,Directed,46395,,1
1115,3844,Directed,46396,,1
952,5941,Directed,46397,,1
1086,4304,Directed,46398,,1
1057,12723,Directed,46399,,1
2508,12200,Directed,46400,,1
3698,13202,Directed,46401,,1
7055,11011,Directed,46402,,1
792,5989,Directed,46403,,1
1995,13684,Directed,46404,,1
577,5994,Directed,46405,,1
5994,924,Directed,46406,,1
6703,341,Directed,46407,,1
934,5558,Directed,46408,,1
339,4263,Directed,46409,,1
4267,341,Directed,46410,,1
5224,2455,Directed,46411,,1
941,6492,Directed,46412,,1
941,6000,Directed,46413,,2
1735,9404,Directed,46414,,1
5910,924,Directed,46415,,1
969,4300,Directed,46416,,1
4218,9345,Directed,46417,,1
4218,2280,Directed,46418,,1
2462,5818,Directed,46419,,1
5186,465,Directed,46420,,1
352,4218,Directed,46421,,1
341,8305,Directed,46422,,1
258,5818,Directed,46423,,1
4548,8752,Directed,46424,,1
766,3859,Directed,46425,,1
1864,12708,Directed,46426,,1
465,5486,Directed,46427,,1
483,5976,Directed,46428,,1
7225,648,Directed,46429,,1
5941,470,Directed,46430,,1
6514,924,Directed,46431,,1
2531,1202,Directed,46432,,1
2527,4303,Directed,46433,,1
7040,11067,Directed,46434,,1
1945,4359,Directed,46435,,1
5320,4299,Directed,46436,,1
5818,948,Directed,46437,,1
6766,5826,Directed,46438,,1
2378,5896,Directed,46439,,1
4444,2531,Directed,46440,,1
5904,8701,Directed,46441,,1
5904,262,Directed,46442,,1
2042,12323,Directed,46443,,1
1305,2455,Directed,46444,,1
5238,5648,Directed,46445,,1
5961,5752,Directed,46446,,1
5561,2659,Directed,46447,,1
5262,940,Directed,46448,,1
1087,7202,Directed,46449,,1
935,13291,Directed,46450,,1
7894,5653,Directed,46451,,1
5653,5889,Directed,46452,,2
6897,11065,Directed,46453,,1
2517,5851,Directed,46454,,1
953,5971,Directed,46455,,1
6366,649,Directed,46456,,1
8356,2531,Directed,46457,,1
971,5850,Directed,46458,,1
455,5858,Directed,46459,,1
5836,7998,Directed,46460,,1
465,2113,Directed,46461,,1
1305,934,Directed,46462,,1
7594,11884,Directed,46463,,1
941,2112,Directed,46464,,1
5537,935,Directed,46465,,1
934,8400,Directed,46466,,1
5962,2528,Directed,46467,,1
7872,934,Directed,46468,,1
5268,939,Directed,46469,,1
4819,934,Directed,46470,,1
934,5829,Directed,46471,,1
930,5795,Directed,46472,,1
1852,12163,Directed,46473,,1
2217,934,Directed,46474,,1
1086,5955,Directed,46475,,1
934,8322,Directed,46476,,1
5991,2686,Directed,46477,,1
952,4162,Directed,46478,,1
4154,9786,Directed,46479,,1
5831,9866,Directed,46480,,1
5799,9786,Directed,46481,,1
5559,2283,Directed,46482,,1
971,5837,Directed,46483,,1
2282,7930,Directed,46484,,1
3552,11934,Directed,46485,,1
635,5999,Directed,46486,,1
971,1390,Directed,46487,,1
2187,952,Directed,46488,,1
941,5497,Directed,46489,,1
2319,9941,Directed,46490,,1
5904,6785,Directed,46491,,1
941,4492,Directed,46492,,1
6510,9875,Directed,46493,,1
4302,939,Directed,46494,,1
317,5912,Directed,46495,,1
3483,5932,Directed,46496,,1
5148,934,Directed,46497,,1
1007,4300,Directed,46498,,1
984,6020,Directed,46499,,1
8380,2286,Directed,46500,,1
4205,934,Directed,46501,,1
5320,6006,Directed,46502,,1
8287,5729,Directed,46503,,1
425,9600,Directed,46504,,1
7629,5384,Directed,46505,,1
6767,896,Directed,46506,,1
4151,937,Directed,46507,,1
5207,412,Directed,46508,,1
2504,13405,Directed,46509,,1
2531,13556,Directed,46510,,1
2533,5820,Directed,46511,,1
6585,916,Directed,46512,,1
5820,9875,Directed,46513,,1
1249,8718,Directed,46514,,1
5556,2270,Directed,46515,,1
341,13690,Directed,46516,,1
5653,6202,Directed,46517,,1
1997,12319,Directed,46518,,1
8296,934,Directed,46519,,1
8375,651,Directed,46520,,1
4299,11129,Directed,46521,,1
7758,4299,Directed,46522,,1
3446,8435,Directed,46523,,1
4259,11061,Directed,46524,,1
2515,4259,Directed,46525,,1
2409,4259,Directed,46526,,1
2531,4255,Directed,46527,,1
7758,4142,Directed,46528,,1
361,5839,Directed,46529,,1
5759,2455,Directed,46530,,1
6218,2282,Directed,46531,,1
8462,934,Directed,46532,,1
2271,8171,Directed,46533,,2
1786,10086,Directed,46534,,1
984,5835,Directed,46535,,1
412,7675,Directed,46536,,1
465,8385,Directed,46537,,1
2146,465,Directed,46538,,1
7776,6003,Directed,46539,,1
341,14387,Directed,46540,,1
5558,2453,Directed,46541,,1
2248,6018,Directed,46542,,1
2075,684,Directed,46543,,1
2455,14190,Directed,46544,,1
1441,14783,Directed,46545,,1
5528,935,Directed,46546,,1
1374,934,Directed,46547,,1
4565,10898,Directed,46548,,1
2282,7296,Directed,46549,,1
6386,9637,Directed,46550,,1
140,14419,Directed,46551,,1
710,5972,Directed,46552,,1
5975,670,Directed,46553,,1
2378,5889,Directed,46554,,1
2455,13329,Directed,46555,,1
1603,6018,Directed,46556,,1
1327,9332,Directed,46557,,1
1067,3858,Directed,46558,,1
3476,5930,Directed,46559,,1
933,5827,Directed,46560,,1
3230,5813,Directed,46561,,1
4715,8998,Directed,46562,,1
2408,4244,Directed,46563,,1
4033,932,Directed,46564,,1
8459,934,Directed,46565,,1
931,5828,Directed,46566,,1
3358,12679,Directed,46567,,1
5828,997,Directed,46568,,1
2442,6018,Directed,46569,,1
5904,9803,Directed,46570,,1
3358,12628,Directed,46571,,1
2452,7326,Directed,46572,,1
5991,13496,Directed,46573,,1
5856,348,Directed,46574,,1
5854,7776,Directed,46575,,1
1603,5991,Directed,46576,,1
5974,9807,Directed,46577,,1
1297,1007,Directed,46578,,1
1202,2535,Directed,46579,,1
5915,465,Directed,46580,,1
5912,9355,Directed,46581,,1
8059,11075,Directed,46582,,1
2530,4303,Directed,46583,,1
1560,5491,Directed,46584,,1
6009,905,Directed,46585,,1
580,5970,Directed,46586,,1
930,5830,Directed,46587,,1
2506,5997,Directed,46588,,1
935,4520,Directed,46589,,2
2149,934,Directed,46590,,1
1881,5795,Directed,46591,,1
1603,5849,Directed,46592,,1
6773,5833,Directed,46593,,1
934,4438,Directed,46594,,1
2638,4414,Directed,46595,,1
4216,2282,Directed,46596,,1
1440,4394,Directed,46597,,1
691,5010,Directed,46598,,1
5538,690,Directed,46599,,1
6510,651,Directed,46600,,1
1086,5836,Directed,46601,,1
2282,5913,Directed,46602,,1
6017,2658,Directed,46603,,1
2375,4253,Directed,46604,,2
3446,3750,Directed,46605,,1
6083,2271,Directed,46606,,1
5391,2272,Directed,46607,,1
4784,691,Directed,46608,,1
999,4285,Directed,46609,,1
941,8189,Directed,46610,,1
941,76,Directed,46611,,1
984,5902,Directed,46612,,1
4519,934,Directed,46613,,1
2653,4285,Directed,46614,,1
795,4285,Directed,46615,,2
710,4144,Directed,46616,,1
4086,690,Directed,46617,,1
2287,6013,Directed,46618,,1
8448,2271,Directed,46619,,1
2399,3849,Directed,46620,,1
3493,12363,Directed,46621,,3
100,4585,Directed,46622,,1
2256,4291,Directed,46623,,1
6009,950,Directed,46624,,1
7690,2531,Directed,46625,,1
2529,4259,Directed,46626,,1
792,4303,Directed,46627,,1
934,3821,Directed,46628,,1
2531,6427,Directed,46629,,1
6015,2533,Directed,46630,,1
1437,2282,Directed,46631,,1
2447,5792,Directed,46632,,1
4137,691,Directed,46633,,1
691,4386,Directed,46634,,1
2280,4218,Directed,46635,,1
465,13774,Directed,46636,,1
7196,696,Directed,46637,,1
935,5218,Directed,46638,,1
2758,3871,Directed,46639,,1
3359,14677,Directed,46640,,1
2312,4202,Directed,46641,,1
934,5021,Directed,46642,,1
934,1209,Directed,46643,,1
3500,12375,Directed,46644,,1
126,5847,Directed,46645,,1
5653,8196,Directed,46646,,1
5966,649,Directed,46647,,1
7917,651,Directed,46648,,1
934,6962,Directed,46649,,1
691,8551,Directed,46650,,1
5561,2283,Directed,46651,,1
1697,11778,Directed,46652,,1
465,5946,Directed,46653,,1
320,5941,Directed,46654,,1
465,6200,Directed,46655,,1
1346,934,Directed,46656,,1
284,10300,Directed,46657,,1
2668,12331,Directed,46658,,1
2362,5842,Directed,46659,,1
5817,916,Directed,46660,,1
934,8304,Directed,46661,,1
8360,657,Directed,46662,,1
5855,9553,Directed,46663,,1
5904,8798,Directed,46664,,1
7325,2271,Directed,46665,,1
792,5882,Directed,46666,,1
5853,654,Directed,46667,,1
934,6511,Directed,46668,,1
341,6560,Directed,46669,,1
3471,1795,Directed,46670,,1
6381,934,Directed,46671,,1
341,5324,Directed,46672,,1
264,5810,Directed,46673,,1
5844,9338,Directed,46674,,1
341,10925,Directed,46675,,1
670,5856,Directed,46676,,2
524,10810,Directed,46677,,1
342,5810,Directed,46678,,1
642,5864,Directed,46679,,1
2128,651,Directed,46680,,1
4241,341,Directed,46681,,1
792,6598,Directed,46682,,1
5196,939,Directed,46683,,1
6914,13152,Directed,46684,,1
5881,950,Directed,46685,,1
2531,1175,Directed,46686,,1
1086,5853,Directed,46687,,1
2455,5889,Directed,46688,,1
7692,934,Directed,46689,,1
1791,11751,Directed,46690,,1
670,5790,Directed,46691,,1
5790,7758,Directed,46692,,1
934,1276,Directed,46693,,1
5994,339,Directed,46694,,1
7758,2190,Directed,46695,,1
4714,905,Directed,46696,,1
8023,11970,Directed,46697,,1
4943,916,Directed,46698,,1
3344,5989,Directed,46699,,1
5673,341,Directed,46700,,1
2375,5653,Directed,46701,,1
5904,13386,Directed,46702,,1
4186,934,Directed,46703,,1
971,5808,Directed,46704,,1
5178,939,Directed,46705,,1
4612,934,Directed,46706,,1
6306,409,Directed,46707,,1
5789,930,Directed,46708,,1
410,5789,Directed,46709,,1
570,13591,Directed,46710,,1
651,7193,Directed,46711,,1
8014,10892,Directed,46712,,1
6857,9349,Directed,46713,,1
4105,934,Directed,46714,,1
5051,916,Directed,46715,,1
2271,5414,Directed,46716,,1
8419,2286,Directed,46717,,1
341,6488,Directed,46718,,1
1178,934,Directed,46719,,1
6992,10879,Directed,46720,,1
1862,14881,Directed,46721,,1
5959,9349,Directed,46722,,1
2455,8338,Directed,46723,,1
2455,5492,Directed,46724,,1
2468,5808,Directed,46725,,1
7732,2455,Directed,46726,,1
